data:max_stress_xx:value,data:max_stress_yy:value,data:max_vonmises_stress:value,data:p1_stress_xx:value,data:p1_stress_yy:value,data:p1_vonmises_stress:value,data:p2_stress_xx:value,data:p2_stress_yy:value,data:p2_vonmises_stress:value,data:p3_stress_xx:value,data:p3_stress_yy:value,data:p3_vonmises_stress:value,data:p4_stress_xx:value,data:p4_stress_yy:value,data:p4_vonmises_stress:value,data:p5_stress_xx:value,data:p5_stress_yy:value,data:p5_vonmises_stress:value,data:p6_stress_xx:value,data:p6_stress_yy:value,data:p6_vonmises_stress:value,data:p7_stress_xx:value,data:p7_stress_yy:value,data:p7_vonmises_stress:value,data:p8_stress_xx:value,data:p8_stress_yy:value,data:p8_vonmises_stress:value,data:p9_stress_xx:value,data:p9_stress_yy:value,data:p9_vonmises_stress:value
10906.62543,19519.48607,26914.53077,-1071.644618,3108.465643,3781.835288,1274.725362,8913.573257,8308.450559,-5.239651229,9947.5899,9950.221406,0.248557355,9928.992571,9928.777477,0.031823639,9940.716242,9940.700051,-0.251865944,9952.662887,9952.881653,-5.334067327,9947.840755,9950.514181,1294.063475,8883.48739,8273.22617,-1063.242075,3115.204745,3780.635664
11316.40544,20401.78767,28078.66033,-1026.609882,3379.43682,4011.230616,1490.415616,8516.39658,7845.816038,-7.343735431,9776.180908,9779.616684,-0.088883474,9764.533695,9764.611171,-0.003997949,9760.555989,9760.55652,0.06364015,9757.332956,9757.278135,-7.272171796,9775.310374,9778.742159,1449.309891,8578.688561,7918.019842,-1045.093835,3365.421165,4015.34144
10986.1341,19758.70891,27204.85926,-1053.342495,3178.827908,3836.0198,1342.116902,8729.077726,8102.812417,-6.245535863,9840.827205,9843.882554,0.196917789,9821.482818,9821.312531,0.031895918,9830.800937,9830.784338,-0.206096125,9840.523874,9840.703114,-6.162578817,9840.47381,9843.498062,1320.640927,8762.903655,8142.209523,-1062.93989,3171.848539,3838.188427
10986.51542,19987.70192,27481.55136,-1070.85108,3162.028482,3834.001783,1306.345968,8864.239356,8248.486103,-5.60600567,9922.07004,9924.866994,0.106755697,9909.295507,9909.203414,0.03372958,9914.312458,9914.295256,-0.110790601,9919.583308,9919.679836,-5.321240691,9921.185319,9923.86154,1243.270284,8965.500378,8366.621765,-890.2619874,3568.809753,4053.463656
11223.9003,20227.48636,27856.9739,-1061.0269,3289.543194,3950.625504,1395.405736,8768.634986,8124.596579,-6.41385871,9912.166616,9915.31289,-0.111027715,9907.29669,9907.393467,0.034182432,9902.053363,9902.035629,0.102297414,9897.209722,9897.121552,-6.373685756,9912.000809,9915.131812,1385.139523,8784.493684,8143.156274,-1065.653149,3286.250231,3951.783828
11363.3295,20869.4402,28574.61304,-827.6229518,3787.046114,4218.366448,1424.384813,8521.061677,7866.004843,-7.422383686,9672.09056,9675.536485,-0.072400897,9658.605079,9658.668206,-0.042981505,9655.567086,9655.586778,0.037187402,9653.436421,9653.404452,-7.417746077,9672.296372,9675.731553,1432.999142,8507.440941,7850.415461,-1048.277331,3367.947504,4024.814505
10847.39106,19398.07252,26772.57338,-1079.024269,3083.024172,3763.047161,1248.008279,8985.282598,8388.763679,-4.810666786,9986.877696,9989.316168,-0.067491685,9984.283713,9984.342606,0.029212795,9981.048546,9981.033762,0.06575249,9977.977868,9977.921253,-4.853658755,9986.985872,9989.44357,1257.295467,8970.401105,8371.27794,-1074.898645,3085.921543,3762.069248
11171.99874,20157.98356,27750.56035,-1069.443584,3249.604916,3918.734608,1359.47796,8823.174141,8189.94522,-6.096510288,9926.057257,9929.07179,-0.108604097,9922.144931,9922.239629,0.034996397,9916.996874,9916.978862,0.101843148,9912.192335,9912.104585,-6.119085532,9926.148368,9929.17147,1365.477805,8813.654887,8178.765708,-1066.697028,3251.285208,3917.783226
11483.34679,21184.76064,29003.33961,-1040.331116,3419.067737,4063.987827,1485.116961,8567.901205,7896.962499,-7.404692917,9796.954001,9800.444103,0.000396953,9781.623855,9781.624116,0.002770159,9781.827064,9781.824352,-0.023653955,9782.757774,9782.778897,-7.319962108,9795.827322,9799.316645,1431.719619,8650.566232,7992.639361,-838.1141478,3828.263789,4265.579916
11057.37604,19937.39625,27456.70931,-1071.339199,3212.133071,3885.047228,1330.439415,8796.181162,8171.413255,-6.154253379,9867.691021,9870.722343,-0.032373445,9859.821153,9859.84975,0.034023864,9858.29083,9858.273234,0.024452013,9857.135459,9857.114779,-6.096763346,9867.456914,9870.466167,1315.998875,8819.118279,8198.097095,-1077.938372,3207.285422,3886.461608
11073.44171,20034.15518,27550.67741,-1064.22419,3236.651695,3905.850534,1347.066858,8663.279809,8032.289369,-6.805297595,9749.277661,9752.548579,-0.058166622,9739.57258,9739.623502,0.014161588,9736.953016,9736.9448,0.039670903,9734.954224,9734.920269,-6.917707023,9750.225709,9753.519755,1394.715403,8588.044717,7945.318991,-1042.448915,3252.600124,3900.897407
11612.72549,21670.78368,29523.16312,-1017.872256,3482.919172,4118.562803,1518.040053,8286.32,7606.173925,-6.990308618,9540.948679,9543.889851,-0.072838582,9519.43559,9519.498524,-0.295239852,9517.259865,9517.404449,-0.007480956,9516.361128,9516.367308,-6.686882637,9542.084624,9544.81552,1556.940652,8225.823234,7537.483377,-999.3924559,3496.899451,4114.063062
10463.69877,18433.85807,25537.87937,-1069.646412,2897.574198,3574.473037,1144.451975,9110.373131,8551.519453,-3.608080735,10038.53976,10040.40594,-0.075667647,10038.54131,10038.60712,0.018574292,10034.92389,10034.91458,0.075717927,10031.37321,10031.30778,-3.636994677,10038.59332,10040.4733,1150.715288,9100.133249,8539.476648,-1066.969974,2899.610226,3574.025906
11113.40542,20145.9629,27679.98285,-1062.30904,3228.531622,3894.326786,1351.028514,8709.788954,8078.798987,-6.569448961,9808.566985,9811.756352,-0.201388815,9806.887351,9807.062566,0.025927793,9797.43513,9797.421296,0.18802197,9788.494614,9788.332074,-6.670566228,9809.148274,9812.369292,1383.120272,8659.347141,8020.158825,-1047.784233,3238.839826,3890.697766
11688.09982,21596.43601,29518.93236,-1015.721313,3537.703098,4170.116753,1551.511975,8322.994066,7633.004814,-7.257395407,9607.658861,9610.763556,0.082746951,9579.479564,9579.40653,-0.239955788,9584.484828,9584.601596,-0.156576942,9590.758077,9590.892756,-7.022740675,9608.724238,9611.658602,1589.035087,8265.413629,7567.324473,-998.0113325,3551.086179,4165.646253
10727.64455,19125.93148,26407.698,-1074.116687,3015.846485,3693.160948,1214.483155,9016.824125,8432.545322,-4.419418315,9998.538267,10000.79217,0.157663335,9986.047563,9985.911188,0.025622135,9993.469725,9993.456802,-0.158645046,10001.01824,10001.15608,-4.419319823,9998.533708,10000.78784,1214.008614,9017.789819,8433.7037,-1074.378074,3015.93808,3693.495596
11450.1364,21047.75134,28836.52332,-1061.959641,3388.546114,4054.333498,1432.017694,8644.554348,7987.018528,-7.27860165,9797.653053,9801.120718,0.020493545,9782.526755,9782.50954,0.002021317,9783.685284,9783.68292,-0.043957312,9785.572941,9785.61162,-7.412799962,9799.235005,9802.712067,1507.572423,8529.049921,7853.099624,-1027.389651,3414.083463,4046.02305
10631.12305,18864.51117,26089.27798,-1070.794265,2978.017122,3653.028901,1197.15752,9058.129123,8480.83893,-4.055432872,10032.33852,10034.42099,0.003207304,10027.85918,10027.85675,0.021939308,10027.97012,10027.95912,-0.003408007,10028.17186,10028.17517,-3.984237853,10032.19799,10034.2468,1182.350791,9081.868589,8508.759606,-1077.160301,2973.044907,3653.99091
11381.76803,20750.65506,28431.5322,-1011.9557,3410.613345,4036.723603,1503.853233,8294.440992,7620.547927,-7.017967644,9563.264693,9566.279843,-0.073907724,9543.833175,9543.896921,-0.191200465,9541.266312,9541.359167,0.009999936,9539.881869,9539.872769,-7.104374185,9562.760856,9565.843115,1485.540754,8322.813935,7652.865971,-1020.476848,3404.043801,4038.580772
10785.69449,19004.97709,26327.48315,-1068.345603,3073.4981,3743.218121,1264.034473,8989.924999,8389.936505,-4.654296976,10027.09527,10029.46157,0.094485552,10017.15708,10017.0755,0.027262543,10021.58918,10021.57541,-0.095712034,10026.16083,10026.24411,-4.695795473,10027.18522,10029.5708,1272.414653,8976.989259,8374.691984,-1064.778787,3076.357503,3742.712863
10973.85597,19724.844,27192.77079,-1083.764943,3127.419195,3809.743257,1269.602712,9017.382685,8413.828569,-4.746345984,10032.2943,10034.70835,0.124813331,10020.83919,10020.73136,0.027992493,10026.70693,10026.69279,-0.126115645,10032.72039,10032.83005,-4.717528202,10032.23251,10034.63306,1264.100086,9025.83043,8423.743356,-1086.142855,3125.320187,3809.879129
10853.99849,19323.65172,26671.64965,-1059.910548,3085.246728,3747.925094,1283.387001,8909.037746,8303.15251,-5.097002079,9972.710716,9975.277118,-0.21843797,9976.522782,9976.7126,0.030359588,9966.150361,9966.134972,0.215974553,9955.970862,9955.784073,-5.110316485,9972.761483,9975.332805,1287.720989,8901.623983,8294.344691,-1057.884658,3085.823318,3746.583627
11227.97472,20132.25953,27737.22643,-1039.201119,3336.174578,3981.376439,1442.294243,8541.777201,7884.087321,-7.237415794,9741.755154,9745.152283,0.028452514,9725.052144,9725.027827,-0.007341261,9726.625435,9726.627624,-0.054370431,9728.96095,9729.008485,-7.225512387,9741.58056,9744.978212,1434.188362,8554.260145,7898.507541,-1042.884478,3333.388329,3982.17595
11608.89693,21533.94655,29434.03898,-821.8498298,3889.873085,4314.936484,1475.957309,8556.056088,7885.263465,-7.638829598,9744.027252,9747.589645,0.02305595,9725.989048,9725.969362,-0.03175928,9727.417602,9727.431717,-0.056404301,9729.740178,9729.789418,-7.635013986,9744.162394,9747.717188,1481.749857,8546.872005,7874.673751,-818.8476681,3892.224936,4314.088361
11863.80481,22048.34881,30069.66804,-990.1673376,3599.14412,4206.461693,1623.720785,8256.598548,7549.182956,-7.018831758,9635.200994,9638.107075,0.188425548,9600.225732,9600.061121,-0.258961982,9610.275311,9610.401517,-0.26542182,9621.620018,9621.849251,-7.133020317,9634.748971,9637.73578,1607.746749,8281.256729,7577.578346,-997.7150949,3594.319619,4209.405271
11391.12844,20882.03251,28593.95705,-1047.078331,3351.086802,4002.970226,1438.30806,8588.624873,7931.597848,-7.233567682,9773.292533,9776.716951,0.214249084,9748.572046,9748.386998,-0.000456562,9758.877085,9758.87604,-0.237666855,9769.908984,9770.115928,-7.264880995,9773.837728,9777.256566,1464.529692,8547.495759,7883.71871,-1034.973834,3358.594393,3998.620648
11045.72589,19563.88892,27067.76845,-1043.411894,3243.611712,3887.836337,1405.846298,8750.096591,8105.420108,-6.227391015,9936.716839,9939.780568,0.007143863,9926.771989,9926.766287,0.035034036,9927.099389,9927.081335,-0.013935426,9927.769002,9927.781574,-6.062035606,9936.166015,9939.161199,1368.883177,8805.759304,8170.768457,-1059.39578,3231.274607,3890.895886
11087.62377,19827.53036,27358.47278,-1061.485144,3246.704,3910.029945,1367.15638,8744.9019,8109.345679,-6.432729138,9862.654341,9865.797513,0.036956932,9850.459142,9850.427604,0.031710205,9852.230829,9852.214236,-0.047352788,9854.443464,9854.485037,-6.483220304,9862.879917,9866.041638,1380.473523,8724.284553,8085.313201,-1055.523832,3251.143833,3908.748703
11248.36158,20566.64863,28213.33702,-1053.072642,3284.064872,3938.605642,1403.836768,8715.802396,8069.827259,-6.58031131,9876.60388,9879.809691,-0.176434273,9874.035023,9874.188598,0.032004875,9865.716264,9865.699562,0.166243883,9857.836449,9857.692891,-6.409016598,9875.806079,9878.950537,1356.677706,8789.365116,8155.667909,-1074.502433,3268.895643,3944.015885
11175.03317,20434.21365,28023.17593,-853.2947677,3677.572522,4128.773881,1346.321693,8712.425502,8081.243,-6.716642034,9789.70695,9792.95848,-0.239000445,9789.284179,9789.491962,0.019425483,9778.09794,9778.087189,0.222446455,9767.49426,9767.301787,-6.974606102,9791.430669,9794.75367,1436.537013,8572.368451,7918.768659,-1030.179896,3280.914016,3915.955192
10325.68586,18050.37428,25072.09467,-1068.289686,2787.242044,3464.879508,1075.275156,9391.379924,8861.655743,-2.011276472,10269.85546,10270.93618,-0.000839057,10268.61781,10268.61866,0.0050063,10268.56315,10268.56072,0.001388261,10268.51119,10268.51011,-2.097706046,10269.95467,10271.07969,1099.893714,9352.089388,8814.791814,-1058.41449,2795.615346,3464.123717
11420.46028,21028.41517,28824.88748,-1077.033451,3359.290369,4035.917909,1400.724739,8785.263752,8137.21676,-6.679095037,9898.888374,9902.157372,-0.059203925,9890.962164,9891.014034,0.033291011,9888.185583,9888.168197,0.04863253,9885.862783,9885.821164,-6.624365018,9898.605922,9901.856415,1384.506027,8810.858392,8167.028285,-860.7031943,3784.884283,4240.117148
11559.61214,21423.94223,29247.55347,-801.5676996,3875.300491,4287.464678,1489.878406,8367.377338,7693.849844,-7.371939008,9584.326781,9587.563383,-0.090939014,9566.371589,9566.45015,-0.185495924,9562.987261,9563.077282,0.027342973,9560.799232,9560.775117,-7.264240764,9584.887976,9588.043582,1510.148604,8335.469423,7657.567591,-1022.104122,3465.489609,4102.4908
11040.77601,19940.17537,27403.59471,-1061.656495,3197.220935,3864.471278,1329.625168,8666.575248,8041.678173,-6.65632145,9743.818274,9747.026437,0.129979678,9725.759153,9725.647186,0.01801985,9731.987023,9731.977078,-0.146139705,9738.79055,9738.918143,-6.731228971,9744.305147,9747.534981,1354.616941,8627.310857,7996.43459,-1050.380741,3206.336841,3862.835133
11299.03324,20470.42708,28127.26789,-1053.159537,3308.296066,3962.796366,1416.209232,8706.424473,8056.64029,-6.716396437,9875.68992,9878.952435,0.278567949,9851.129688,9850.888697,0.029425633,9864.337263,9864.321755,-0.29055214,9878.028192,9878.280675,-6.684934154,9875.573568,9878.823231,1409.607788,8715.95963,8067.664916,-1055.986449,3305.377447,3962.595396
10639.04269,18734.87682,25958.66029,-1068.814912,2967.768588,3639.808486,1198.983595,9146.404712,8570.356836,-3.520062154,10132.95423,10134.78371,-0.031729337,10131.11401,10131.14184,0.016362464,10129.57429,10129.56615,0.032153522,10128.08569,10128.05815,-3.597089642,10133.08376,10134.95061,1216.232959,9119.411782,8538.301713,-1061.614234,2973.270881,3638.571426
11016.73775,19846.25074,27345.5331,-1080.613006,3184.685475,3865.775062,1301.00907,8868.672874,8252.822121,-5.779257094,9903.849513,9906.724301,-0.014022968,9896.348435,9896.361086,0.034736253,9895.665456,9895.647638,0.008368594,9895.289835,9895.28307,-5.830241948,9904.026279,9906.921907,1312.825554,8849.897906,8230.922976,-1075.244745,3188.624019,3864.6342
10732.42245,19220.49748,26519.78024,-1049.549482,3027.730819,3681.404292,1270.481231,8970.089773,8370.901748,-4.441798322,10044.84453,10047.11097,-0.150330205,10046.90301,10047.03358,0.023330075,10039.74587,10039.73413,0.149799114,10032.69173,10032.56215,-4.033429854,10044.02581,10046.09985,1185.712332,9103.224849,8527.936262,-1085.598788,2999.635805,3687.121324
10803.39358,19093.34251,26446.89701,-1081.922223,3047.436111,3728.063663,1229.412611,9164.834206,8577.143817,-3.655624661,10158.22648,10160.12516,-0.02616897,10155.97181,10155.99473,0.01737287,10154.69603,10154.68736,0.026486837,10153.47561,10153.4529,-3.693885628,10158.29006,10160.20741,1237.56198,9152.330957,8562.291984,-1078.49321,3050.261178,3727.673733
11063.30678,20189.05343,27703.76466,-1054.139038,3143.322738,3797.737204,1334.55226,8914.131463,8292.56077,-5.089611086,10033.46467,10036.03479,0.192238661,10018.00923,10017.84343,0.02810825,10027.06199,10027.0479,-0.193422015,10036.27254,10036.441,-4.756490431,10032.65992,10035.07976,1262.43449,9026.705341,8425.589857,-1086.690791,3121.608273,3806.580063
10570.31278,18633.18694,25787.35876,-1070.757155,2904.084365,3580.519933,1150.744085,9185.751012,8626.062673,-3.217704283,10124.23443,10125.91453,0.211188717,10111.32362,10111.14081,0.014077076,10121.30175,10121.29476,-0.210814927,10131.32176,10131.50468,-3.358918626,10124.44783,10126.198,1180.491353,9139.647459,8571.527524,-1058.685201,2915.137573,3580.313026
10782.94619,19068.73048,26388.22986,-1065.872143,3080.966756,3749.342994,1269.553152,8925.474995,8323.072816,-5.041983633,9967.103941,9969.644557,-0.104736496,9965.658766,9965.749941,0.030781189,9960.666373,9960.650743,0.102261018,9955.865996,9955.777715,-5.100927983,9967.251895,9969.818989,1281.716633,8906.501379,8300.796372,-1060.629369,3085.030605,3748.454844
11314.87368,20913.73546,28586.81914,-1064.067801,3302.652112,3971.406246,1382.734838,8634.164685,7992.148307,-7.084238642,9746.095959,9749.477973,0.310363355,9717.868638,9717.599893,0.006009191,9732.684131,9732.679904,-0.331849377,9748.184012,9748.472397,-7.098412199,9746.403421,9749.78029,1397.632476,8609.922846,7964.014506,-1055.933653,3306.636517,3967.837947
11125.06448,20024.68649,27558.41917,-1068.077062,3236.011919,3907.018375,1345.349497,8730.177207,8100.093991,-6.544729232,9814.355369,9817.539765,0.142373025,9796.659588,9796.536706,0.027026867,9803.436768,9803.422422,-0.155230933,9810.716102,9810.851341,-6.664370433,9814.984584,9818.209278,1380.05875,8676.029703,8037.31106,-1052.396848,3248.102623,3904.105395
11375.30828,21066.95338,28743.90639,-1019.472005,3374.043635,4007.194171,1473.607006,8322.13488,7656.535961,-7.092693196,9556.848459,9559.942871,-0.516167853,9559.351694,9559.799112,-0.16410669,9535.866087,9535.945499,0.456694643,9513.528467,9513.13126,-7.197133157,9556.245543,9559.421226,1307.053701,8670.740293,8148.156181,-1030.083128,3366.679059,4010.258641
10775.69008,18938.89848,26250.77771,-1061.288931,3073.148755,3736.198629,1277.668471,8975.921379,8372.394948,-4.677767736,10037.76674,10040.14394,0.111376446,10026.97101,10026.87479,0.027204729,10032.20308,10032.18934,-0.112599373,10037.57419,10037.6721,-4.756071871,10037.93621,10040.34974,1293.797064,8951.215306,8343.191648,-1054.49718,3078.410158,3735.027562
11213.22947,20349.41523,27957.04397,-1067.253601,3240.284255,3906.872368,1359.98132,8841.46621,8209.057041,-5.937057821,9950.172933,9953.121864,0.171795922,9933.54308,9933.394958,0.03439076,9941.639066,9941.621538,-0.176782998,9950.031172,9950.185231,-5.809986038,9949.799798,9952.693453,1334.335129,8880.195214,8254.2614,-1078.483119,3230.416827,3907.6903
11207.0956,20250.70606,27862.24488,-1067.939265,3261.409788,3929.121573,1368.264789,8808.797991,8172.781315,-6.191496077,9920.48919,9923.543701,0.183545834,9902.45478,9902.296166,0.034673251,9911.129007,9911.111117,-0.190966428,9920.165066,9920.331139,-6.211037675,9920.549869,9923.612798,1372.115443,8803.113077,8166.178215,-1066.275667,3263.032942,3929.15723
11200.03592,20411.66828,28036.09752,-1081.586371,3245.734453,3926.591526,1334.552231,8857.324234,8230.636337,-6.004665343,9917.383306,9920.36261,0.060070931,9905.879083,9905.827612,0.035236093,9908.700714,9908.682642,-0.066168458,9911.849059,9911.907036,-5.949363795,9917.188401,9920.14513,1321.897829,8877.225496,8253.817285,-870.62691,3672.522729,4136.639277
11233.33875,20234.99709,27857.12841,-1057.619389,3289.593424,3947.960905,1400.106889,8741.669831,8096.396014,-6.542854908,9893.764461,9896.959006,-0.037693795,9884.85323,9884.886739,0.031541346,9883.09092,9883.074475,0.027325836,9881.77803,9881.755167,-6.67332768,9894.331268,9897.574347,1433.907969,8690.487207,8036.501532,-1042.706131,3300.725205,3944.646729
11230.9704,20461.17192,28076.61802,-1063.207846,3262.674462,3927.527671,1372.435689,8744.072172,8106.828318,-6.514064776,9862.057659,9865.237574,0.179659361,9842.900417,9842.745431,0.029972147,9851.419683,9851.404003,-0.190643203,9860.401428,9860.56755,-6.626590808,9862.632809,9865.850609,1406.001804,8691.589108,8045.472337,-1048.015594,3272.766039,3922.972802
10974.03194,19893.39515,27358.59534,-1050.120239,3191.336165,3845.995102,1352.619692,8689.271626,8059.75212,-6.416747151,9811.695411,9814.81609,0.024513739,9799.782211,9799.761449,0.030818685,9800.966653,9800.950519,-0.03488422,9802.588066,9802.618824,-6.167616137,9810.497387,9813.530081,1283.264506,8800.036955,8188.23946,-870.0062889,3593.809107,4061.498991
11083.38039,20169.52675,27720.01324,-879.6109018,3601.747745,4073.409769,1277.714165,8980.732737,8372.570274,-5.197097257,9985.10228,9987.724301,-0.114985215,9984.02496,9984.125101,0.032548626,9978.54426,9978.527727,0.112049649,9973.279319,9973.182663,-5.455196526,9985.817107,9988.552022,1333.424679,8893.215133,8269.780286,-1066.703245,3186.896194,3853.013071
10881.25771,19258.24662,26640.35634,-1062.419746,3120.000235,3783.495941,1302.106739,8921.300705,8309.008754,-5.103215327,9997.802713,10000.37549,-0.069178989,9994.618558,9994.678969,0.030328975,9991.303899,9991.288538,0.067109293,9988.169401,9988.111672,-4.976693232,9997.498582,10000.01385,1276.463037,8960.868064,8355.532633,-1073.466773,3111.213644,3785.157081
11371.6126,20661.46745,28374.50229,-1029.622673,3390.23498,4025.823582,1487.193234,8507.074427,7836.834263,-7.388705737,9755.812736,9759.253744,-0.030751914,9740.877004,9740.904151,-0.013878491,9739.682869,9739.688265,0.002844152,9739.290047,9739.288052,-7.348516166,9755.040905,9758.491133,1451.951575,8560.979358,7899.187689,-1045.679689,3378.283371,4029.614739
11094.64742,19954.03824,27477.21721,-1060.468414,3224.227446,3886.72337,1356.985622,8756.20317,8124.361874,-6.301769953,9868.50459,9871.59363,-0.219970301,9868.907955,9869.0992,0.032653712,9858.524182,9858.507206,0.210874017,9848.545614,9848.36325,-6.278412268,9868.412361,9871.492275,1351.379347,8764.850273,8134.427224,-1062.958651,3222.249446,3887.124319
11283.70902,20832.68578,28503.60421,-854.7787681,3722.460777,4177.062381,1361.822906,8668.603154,8031.21383,-7.064415221,9744.974228,9748.359295,0.086083822,9727.679088,9727.605534,0.002480675,9731.904522,9731.902163,-0.107938873,9736.830973,9736.925747,-7.21496857,9746.782909,9750.177526,1447.884469,8533.785931,7875.678516,-1034.184578,3328.23579,3968.384206
11433.10504,21194.737,28941.49525,-1036.844262,3366.906907,4009.969977,1461.156151,8525.274873,7861.960297,-7.330552358,9741.190048,9744.616378,-0.273690661,9738.177457,9738.415707,-0.012485905,9725.498534,9725.503396,0.246882147,9713.605578,9713.392228,-7.31504558,9740.420583,9743.870378,1425.799506,8581.39248,7927.039171,-1053.451613,3356.605859,4015.89631
10736.19107,19314.51245,26605.28022,-1082.640561,2974.729069,3660.086364,1174.899047,9125.460725,8554.817018,-3.765097826,10061.62376,10063.56957,0.145496816,10050.97002,10050.84429,0.019246354,10057.82195,10057.81235,-0.145344933,10064.74595,10064.87232,-3.763305437,10061.60662,10063.55253,1172.744448,9129.804601,8560.014833,-1083.815337,2975.027223,3661.466294
11420.92284,20946.33335,28718.28195,-1018.27341,3425.389326,4049.942603,1524.619723,8464.214918,7784.2001,-7.486683816,9757.998614,9761.455968,0.072726297,9737.211035,9737.148356,-0.017952358,9740.920844,9740.928212,-0.101988414,9745.45583,9745.544707,-7.402517485,9755.95262,9759.446446,1432.602419,8604.96161,7946.831254,-833.88958,3819.378227,4253.994831
11193.38076,20364.42496,27981.8096,-855.5664221,3702.689258,4154.915925,1355.049015,8745.253346,8111.209597,-6.642130444,9824.62896,9827.862666,0.088973206,9809.329536,9809.25289,0.027409032,9813.589494,9813.574912,-0.102222042,9818.362136,9818.451308,-6.7398358,9825.199856,9828.463983,1386.171608,8696.163721,8054.262969,-1060.249761,3284.747739,3947.661798
11124.31612,19929.44615,27463.97743,-1056.985004,3240.391784,3899.267825,1372.796534,8740.602703,8103.975168,-6.396362251,9872.066677,9875.193642,0.120022711,9856.048304,9855.944887,0.031929001,9861.73743,9861.7208,-0.129782433,9867.853845,9867.967043,-6.44840842,9872.261874,9875.409742,1384.47762,8723.10777,8083.634306,-1051.917373,3244.867647,3898.882182
11377.01646,20787.74727,28517.38992,-1035.789541,3386.227458,4027.596864,1474.66464,8534.258874,7867.021453,-7.36176421,9763.164986,9766.613212,0.072357596,9743.94716,9743.884772,-0.006068702,9747.591028,9747.592581,-0.098249794,9752.001688,9752.087289,-7.305984826,9762.219902,9765.675865,1430.877011,8602.008791,7945.356192,-1055.992949,3371.469914,4032.552156
11287.02564,20632.63948,28267.11897,-1050.043918,3295.056027,3949.331332,1406.19662,8629.129403,7982.376845,-6.970329705,9787.501762,9790.840826,-0.200433719,9783.96226,9784.137345,0.01706737,9774.589858,9774.580466,0.183935365,9765.813958,9765.655641,-6.865868214,9786.855299,9790.162542,1373.266938,8679.524722,8040.478895,-1064.864817,3282.338895,3950.836021
11177.00896,20281.24425,27864.06059,-1054.34556,3289.644137,3949.864243,1390.264131,8596.05374,7952.491203,-7.080898386,9728.979038,9732.339576,-0.109594551,9720.088833,9720.184329,0.003372354,9715.096831,9715.093835,0.087138413,9710.804221,9710.729033,-7.063650044,9728.749214,9732.109594,1379.371214,8613.347093,7972.419154,-1059.417515,3285.939598,3951.034935
11241.50758,20364.04631,28001.12531,-1062.124672,3304.426255,3969.090445,1393.000765,8694.032834,8049.544672,-6.832002408,9824.426588,9827.728472,-0.075708101,9815.987829,9816.054015,0.024473077,9812.486365,9812.473168,0.060892591,9809.534474,9809.482194,-6.840003993,9824.484905,9827.788756,1396.126097,8689.068688,8043.764847,-1060.670012,3305.362437,3968.623915
11018.12818,19931.41344,27421.78018,-1077.242297,3182.462372,3861.710248,1302.145789,8814.548402,8197.898409,-6.067355469,9852.352048,9855.344742,-0.022215677,9844.228821,9844.248655,0.03308684,9843.183736,9843.166585,0.013751745,9842.527956,9842.516599,-6.25745796,9853.141637,9856.206581,1350.454054,8738.152563,8108.990153,-1055.425478,3198.487623,3856.990362
