time,density,radius
582.03,286730000,2.4737E-07
583.03,286110000,2.47495E-07
584.03,285490000,2.47625E-07
585.03,284870000,2.4775E-07
586.03,284250000,2.47875E-07
587.03,283640000,0.000000248
588.03,283030000,2.4813E-07
589.03,282420000,2.48255E-07
590.03,281820000,2.4838E-07
591.03,281220000,2.4851E-07
592.03,280620000,2.48635E-07
593.03,280020000,2.4876E-07
594.03,279430000,2.48885E-07
595.03,278830000,2.4901E-07
596.03,278240000,2.4914E-07
597.03,277660000,2.49265E-07
598.03,277070000,2.4939E-07
599.03,276490000,2.49515E-07
600.03,275910000,2.4964E-07
601.03,275340000,2.49765E-07
602.03,274760000,2.4989E-07
603.03,274190000,2.50015E-07
604.03,273620000,2.5014E-07
605.03,273050000,2.50265E-07
606.03,272490000,2.5039E-07
607.03,271930000,2.50515E-07
608.03,271370000,2.5064E-07
609.03,270810000,2.50765E-07
610.03,270250000,2.5089E-07
611.03,269700000,2.51015E-07
612.03,269150000,2.5114E-07
613.03,268600000,2.51265E-07
614.03,268060000,2.5139E-07
615.03,267510000,2.51515E-07
616.03,266970000,2.5164E-07
617.03,266430000,2.51765E-07
618.03,265900000,2.5189E-07
619.03,265360000,2.5201E-07
620.03,264830000,2.52135E-07
621.03,264300000,2.5226E-07
622.03,263770000,2.52385E-07
623.03,263240000,2.5251E-07
624.03,262720000,2.5263E-07
625.03,262200000,2.52755E-07
626.03,261680000,2.5288E-07
627.03,261160000,0.000000253
628.03,260650000,2.53125E-07
629.03,260130000,2.5325E-07
630.03,259620000,2.53375E-07
631.03,259110000,2.53495E-07
632.03,258610000,2.5362E-07
633.03,258100000,2.5374E-07
634.03,257600000,2.53865E-07
635.03,257100000,2.5399E-07
636.03,256600000,2.5411E-07
637.03,256100000,2.54235E-07
638.03,255610000,2.54355E-07
639.03,255110000,2.5448E-07
640.03,254620000,2.546E-07
641.03,254130000,2.54725E-07
642.03,253640000,2.54845E-07
643.03,253160000,2.5497E-07
644.03,252680000,2.5509E-07
645.03,252190000,2.55215E-07
646.03,251720000,2.55335E-07
647.03,251240000,2.5546E-07
648.03,250760000,2.5558E-07
649.03,250290000,2.557E-07
650.03,249820000,2.55825E-07
651.03,249350000,2.55945E-07
652.03,248880000,2.56065E-07
653.03,248410000,2.5619E-07
654.03,247950000,2.5631E-07
655.03,247480000,2.5643E-07
656.03,247020000,2.56555E-07
657.03,246560000,2.56675E-07
658.03,246110000,2.56795E-07
659.03,245650000,2.56915E-07
660.03,245200000,2.5704E-07
661.03,244740000,2.5716E-07
662.03,244290000,2.5728E-07
663.03,243840000,2.574E-07
664.03,243400000,2.5752E-07
665.03,242950000,2.5764E-07
666.03,242510000,2.5776E-07
667.03,242070000,2.57885E-07
668.03,241630000,2.58005E-07
669.03,241190000,2.58125E-07
670.03,240750000,2.58245E-07
671.03,240310000,2.58365E-07
672.03,239880000,2.58485E-07
673.03,239450000,2.58605E-07
674.03,239020000,2.58725E-07
675.03,238590000,2.58845E-07
676.03,238160000,2.58965E-07
677.03,237740000,2.59085E-07
678.03,237310000,2.59205E-07
679.03,236890000,2.59325E-07
680.03,236470000,2.59445E-07
681.03,236050000,2.5956E-07
682.03,235630000,2.5968E-07
683.03,235220000,2.598E-07
684.03,234800000,2.5992E-07
685.03,234390000,2.6004E-07
686.03,233980000,2.6016E-07
687.03,233570000,2.60275E-07
688.03,233160000,2.60395E-07
689.03,232750000,2.60515E-07
690.03,232350000,2.60635E-07
691.03,231940000,2.6075E-07
692.03,231540000,2.6087E-07
693.03,231140000,2.6099E-07
694.03,230740000,2.6111E-07
695.03,230340000,2.61225E-07
696.03,229940000,2.61345E-07
697.03,229550000,2.61465E-07
698.03,229160000,2.6158E-07
699.03,228760000,2.617E-07
700.03,228370000,2.61815E-07
701.03,227980000,2.61935E-07
702.03,227590000,2.62055E-07
703.03,227210000,2.6217E-07
704.03,226820000,2.6229E-07
705.03,226440000,2.62405E-07
706.03,226060000,2.62525E-07
707.03,225670000,2.6264E-07
708.03,225290000,2.6276E-07
709.03,224920000,2.62875E-07
710.03,224540000,2.6299E-07
711.03,224160000,2.6311E-07
712.03,223790000,2.63225E-07
713.03,223420000,2.63345E-07
714.03,223040000,2.6346E-07
715.03,222670000,2.63575E-07
716.03,222300000,2.63695E-07
717.03,221940000,2.6381E-07
718.03,221570000,2.63925E-07
719.03,221200000,2.64045E-07
720.03,220840000,2.6416E-07
721.03,220480000,2.64275E-07
722.03,220120000,2.6439E-07
723.03,219760000,2.6451E-07
724.03,219400000,2.64625E-07
725.03,219040000,2.6474E-07
726.03,218680000,2.64855E-07
727.03,218330000,2.6497E-07
728.03,217970000,2.6509E-07
729.03,217620000,2.65205E-07
730.03,217270000,2.6532E-07
731.03,216920000,2.65435E-07
732.03,216570000,2.6555E-07
733.03,216220000,2.65665E-07
734.03,215870000,2.6578E-07
735.03,215530000,2.65895E-07
736.03,215180000,2.6601E-07
737.03,214840000,2.66125E-07
738.03,214500000,2.6624E-07
739.03,214160000,2.66355E-07
740.03,213820000,2.6647E-07
741.03,213480000,2.66585E-07
742.03,213140000,2.667E-07
743.03,212810000,2.66815E-07
744.03,212470000,2.6693E-07
745.03,212140000,2.67045E-07
746.03,211810000,2.6716E-07
747.03,211470000,2.67275E-07
748.03,211140000,2.67385E-07
749.03,210810000,2.675E-07
750.03,210490000,2.67615E-07
751.03,210160000,2.6773E-07
752.03,209830000,2.67845E-07
753.03,209510000,2.67955E-07
754.03,209180000,2.6807E-07
755.03,208860000,2.68185E-07
756.03,208540000,2.683E-07
757.03,208220000,2.6841E-07
758.03,207900000,2.68525E-07
759.03,207580000,2.6864E-07
760.03,207260000,2.6875E-07
761.03,206950000,2.68865E-07
762.03,206630000,2.68975E-07
763.03,206320000,2.6909E-07
764.03,206000000,2.69205E-07
765.03,205690000,2.69315E-07
766.03,205380000,2.6943E-07
767.03,205070000,2.6954E-07
768.03,204760000,2.69655E-07
769.03,204450000,2.69765E-07
770.03,204140000,2.6988E-07
771.03,203840000,2.6999E-07
772.03,203530000,2.70105E-07
773.03,203230000,2.70215E-07
774.03,202920000,2.7033E-07
775.03,202620000,2.7044E-07
776.03,202320000,2.7055E-07
777.03,202020000,2.70665E-07
778.03,201720000,2.70775E-07
779.03,201420000,2.7089E-07
780.03,201120000,0.000000271
781.03,200830000,2.7111E-07
782.03,200530000,2.7122E-07
783.03,200240000,2.71335E-07
784.03,199940000,2.71445E-07
785.03,199650000,2.71555E-07
786.03,199360000,2.7167E-07
787.03,199070000,2.7178E-07
788.03,198780000,2.7189E-07
789.03,198490000,0.000000272
790.03,198200000,2.7211E-07
791.03,197920000,2.7222E-07
792.03,197630000,2.72335E-07
793.03,197340000,2.72445E-07
794.03,197060000,2.72555E-07
795.03,196780000,2.72665E-07
796.03,196490000,2.72775E-07
797.03,196210000,2.72885E-07
798.03,195930000,2.72995E-07
799.03,195650000,2.73105E-07
800.03,195370000,2.73215E-07
801.03,195090000,2.73325E-07
802.03,194820000,2.73435E-07
803.03,194540000,2.73545E-07
804.03,194260000,2.73655E-07
805.03,193990000,2.73765E-07
806.03,193720000,2.73875E-07
807.03,193440000,2.73985E-07
808.03,193170000,2.74095E-07
809.03,192900000,2.74205E-07
810.03,192630000,2.7431E-07
811.03,192360000,2.7442E-07
812.03,192090000,2.7453E-07
813.03,191820000,2.7464E-07
814.03,191550000,2.7475E-07
815.03,191290000,2.7486E-07
816.03,191020000,2.74965E-07
817.03,190760000,2.75075E-07
818.03,190490000,2.75185E-07
819.03,190230000,2.7529E-07
820.03,189970000,2.754E-07
821.03,189710000,2.7551E-07
822.03,189450000,2.7562E-07
823.03,189190000,2.75725E-07
824.03,188930000,2.75835E-07
825.03,188670000,2.7594E-07
826.03,188410000,2.7605E-07
827.03,188150000,2.7616E-07
828.03,187900000,2.76265E-07
829.03,187640000,2.76375E-07
830.03,187390000,2.7648E-07
831.03,187130000,2.7659E-07
832.03,186880000,2.76695E-07
833.03,186630000,2.76805E-07
834.03,186380000,2.7691E-07
835.03,186130000,2.7702E-07
836.03,185880000,2.77125E-07
837.03,185630000,2.77235E-07
838.03,185380000,2.7734E-07
839.03,185130000,2.7745E-07
840.03,184890000,2.77555E-07
841.03,184640000,2.7766E-07
842.03,184390000,2.7777E-07
