time,void_total_density,void_average_radius,frank_total_density,frank_average_radius
22854,1.54E+12,4.19E-07,3.1189E+19,0.000000656
22855,1.54E+12,4.19E-07,3.119E+19,0.000000656
22856,1.54E+12,4.19E-07,3.1191E+19,0.000000656
22857,1.54E+12,4.19E-07,3.1193E+19,0.000000656
22858,1.54E+12,4.19E-07,3.1194E+19,0.000000656
22859,1.54E+12,4.19E-07,3.1195E+19,0.000000656
22860,1.54E+12,4.19E-07,3.1196E+19,0.000000656
22861,1.54E+12,4.19E-07,3.1198E+19,0.000000656
22862,1.54E+12,4.19E-07,3.1199E+19,0.000000656
22863,1.54E+12,4.19E-07,3.12E+19,0.000000656
22864,1.54E+12,4.19E-07,3.1201E+19,0.000000656
22865,1.54E+12,4.19E-07,3.1203E+19,0.000000656
